set,index,k,QQ,xB,t,phi,F,sigmaF,errF,F1,F2,ReH,ReE,ReHtilde,dvcs
33,16,10.591,4.57,0.372,-0.33557,247.5,0.00528,0.00026,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,17,10.591,4.57,0.372,-0.33557,262.5,0.00558,0.00029,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,18,10.591,4.57,0.372,-0.33557,277.5,0.00674,0.00033,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,19,10.591,4.57,0.372,-0.33557,292.5,0.00759,0.00037,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,20,10.591,4.57,0.372,-0.33557,307.5,0.00903,0.00043,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,21,10.591,4.57,0.372,-0.33557,322.5,0.0091,0.00049,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,22,10.591,4.57,0.372,-0.33557,337.5,0.01011,0.00055,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
33,23,10.591,4.57,0.372,-0.33557,352.5,0.01137,0.00058,0.05,0.51949,0.75161,-2.41794,1.82518,0.9029,0.00147
34,0,10.591,4.58,0.373,-0.39879,7.5,0.01055,0.0005,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,1,10.591,4.58,0.373,-0.39879,22.5,0.00898,0.00047,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,2,10.591,4.58,0.373,-0.39879,37.5,0.0075,0.00041,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,3,10.591,4.58,0.373,-0.39879,52.5,0.00703,0.00035,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,4,10.591,4.58,0.373,-0.39879,67.5,0.00618,0.0003,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,5,10.591,4.58,0.373,-0.39879,82.5,0.00528,0.00026,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,6,10.591,4.58,0.373,-0.39879,97.5,0.00426,0.00022,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,7,10.591,4.58,0.373,-0.39879,112.5,0.00371,0.0002,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,8,10.591,4.58,0.373,-0.39879,127.5,0.00397,0.00019,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,9,10.591,4.58,0.373,-0.39879,142.5,0.00342,0.00017,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,10,10.591,4.58,0.373,-0.39879,157.5,0.00307,0.00017,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,11,10.591,4.58,0.373,-0.39879,172.5,0.00343,0.00016,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,12,10.591,4.58,0.373,-0.39879,187.5,0.00331,0.00016,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,13,10.591,4.58,0.373,-0.39879,202.5,0.00302,0.00017,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,14,10.591,4.58,0.373,-0.39879,217.5,0.00343,0.00017,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,15,10.591,4.58,0.373,-0.39879,232.5,0.00367,0.00019,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,16,10.591,4.58,0.373,-0.39879,247.5,0.00424,0.0002,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,17,10.591,4.58,0.373,-0.39879,262.5,0.00426,0.00022,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,18,10.591,4.58,0.373,-0.39879,277.5,0.00482,0.00026,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,19,10.591,4.58,0.373,-0.39879,292.5,0.00599,0.0003,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,20,10.591,4.58,0.373,-0.39879,307.5,0.00679,0.00035,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,21,10.591,4.58,0.373,-0.39879,322.5,0.00823,0.00041,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,22,10.591,4.58,0.373,-0.39879,337.5,0.00927,0.00047,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
34,23,10.591,4.58,0.373,-0.39879,352.5,0.00941,0.0005,0.05,0.47365,0.66153,-2.36289,1.70246,0.76639,0.0013
35,0,10.591,4.57,0.371,-0.48338,7.5,0.00875,0.00044,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,1,10.591,4.57,0.371,-0.48338,22.5,0.00829,0.0004,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,2,10.591,4.57,0.371,-0.48338,37.5,0.00663,0.00033,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,3,10.591,4.57,0.371,-0.48338,52.5,0.00515,0.00028,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,4,10.591,4.57,0.371,-0.48338,67.5,0.00477,0.00023,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,5,10.591,4.57,0.371,-0.48338,82.5,0.00381,0.00019,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,6,10.591,4.57,0.371,-0.48338,97.5,0.00329,0.00017,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,7,10.591,4.57,0.371,-0.48338,112.5,0.00318,0.00015,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,8,10.591,4.57,0.371,-0.48338,127.5,0.00269,0.00014,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,9,10.591,4.57,0.371,-0.48338,142.5,0.00261,0.00013,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,10,10.591,4.57,0.371,-0.48338,157.5,0.0027,0.00013,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,11,10.591,4.57,0.371,-0.48338,172.5,0.00258,0.00013,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,12,10.591,4.57,0.371,-0.48338,187.5,0.00231,0.00013,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,13,10.591,4.57,0.371,-0.48338,202.5,0.0025,0.00013,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,14,10.591,4.57,0.371,-0.48338,217.5,0.00265,0.00013,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,15,10.591,4.57,0.371,-0.48338,232.5,0.00275,0.00014,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,16,10.591,4.57,0.371,-0.48338,247.5,0.00305,0.00015,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,17,10.591,4.57,0.371,-0.48338,262.5,0.00359,0.00017,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,18,10.591,4.57,0.371,-0.48338,277.5,0.00375,0.00019,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,19,10.591,4.57,0.371,-0.48338,292.5,0.0043,0.00023,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,20,10.591,4.57,0.371,-0.48338,307.5,0.00532,0.00028,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,21,10.591,4.57,0.371,-0.48338,322.5,0.00731,0.00033,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,22,10.591,4.57,0.371,-0.48338,337.5,0.0076,0.0004,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
35,23,10.591,4.57,0.371,-0.48338,352.5,0.00943,0.00044,0.05,0.42214,0.56421,-2.28711,1.55672,0.61092,0.00113
36,0,4.487,2.71,0.483,-0.34812,7.5,0.02593,0.00139,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,1,4.487,2.71,0.483,-0.34812,22.5,0.02907,0.00136,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,2,4.487,2.71,0.483,-0.34812,37.5,0.02607,0.00129,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,3,4.487,2.71,0.483,-0.34812,52.5,0.02472,0.00122,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,4,4.487,2.71,0.483,-0.34812,67.5,0.02185,0.00113,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,5,4.487,2.71,0.483,-0.34812,82.5,0.01931,0.00105,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,6,4.487,2.71,0.483,-0.34812,97.5,0.01991,0.00098,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,7,4.487,2.71,0.483,-0.34812,112.5,0.01937,0.00092,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,8,4.487,2.71,0.483,-0.34812,127.5,0.01882,0.00087,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,9,4.487,2.71,0.483,-0.34812,142.5,0.01709,0.00084,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,10,4.487,2.71,0.483,-0.34812,157.5,0.01692,0.00082,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,11,4.487,2.71,0.483,-0.34812,172.5,0.01503,0.0008,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,12,4.487,2.71,0.483,-0.34812,187.5,0.01557,0.0008,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,13,4.487,2.71,0.483,-0.34812,202.5,0.0146,0.00082,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,14,4.487,2.71,0.483,-0.34812,217.5,0.0177,0.00084,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,15,4.487,2.71,0.483,-0.34812,232.5,0.01865,0.00087,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,16,4.487,2.71,0.483,-0.34812,247.5,0.0183,0.00092,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,17,4.487,2.71,0.483,-0.34812,262.5,0.01955,0.00098,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,18,4.487,2.71,0.483,-0.34812,277.5,0.01885,0.00105,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,19,4.487,2.71,0.483,-0.34812,292.5,0.02256,0.00113,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,20,4.487,2.71,0.483,-0.34812,307.5,0.02454,0.00122,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,21,4.487,2.71,0.483,-0.34812,322.5,0.02723,0.00129,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,22,4.487,2.71,0.483,-0.34812,337.5,0.02748,0.00136,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
36,23,4.487,2.71,0.483,-0.34812,352.5,0.02857,0.00139,0.05,0.5098,0.73233,-2.0592,1.79978,0.8967,0.00581
37,0,4.487,2.71,0.483,-0.39062,7.5,0.03436,0.00154,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,1,4.487,2.71,0.483,-0.39062,22.5,0.02858,0.00146,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,2,4.487,2.71,0.483,-0.39062,37.5,0.02653,0.00133,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,3,4.487,2.71,0.483,-0.39062,52.5,0.024,0.00119,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,4,4.487,2.71,0.483,-0.39062,67.5,0.02134,0.00105,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,5,4.487,2.71,0.483,-0.39062,82.5,0.01891,0.00093,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,6,4.487,2.71,0.483,-0.39062,97.5,0.01719,0.00083,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,7,4.487,2.71,0.483,-0.39062,112.5,0.01494,0.00076,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,8,4.487,2.71,0.483,-0.39062,127.5,0.01372,0.0007,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,9,4.487,2.71,0.483,-0.39062,142.5,0.01308,0.00066,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,10,4.487,2.71,0.483,-0.39062,157.5,0.01324,0.00064,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,11,4.487,2.71,0.483,-0.39062,172.5,0.01217,0.00063,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,12,4.487,2.71,0.483,-0.39062,187.5,0.01291,0.00063,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,13,4.487,2.71,0.483,-0.39062,202.5,0.01375,0.00064,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,14,4.487,2.71,0.483,-0.39062,217.5,0.01333,0.00066,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,15,4.487,2.71,0.483,-0.39062,232.5,0.01463,0.0007,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,16,4.487,2.71,0.483,-0.39062,247.5,0.01645,0.00076,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,17,4.487,2.71,0.483,-0.39062,262.5,0.01681,0.00083,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,18,4.487,2.71,0.483,-0.39062,277.5,0.01819,0.00093,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,19,4.487,2.71,0.483,-0.39062,292.5,0.01993,0.00105,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,20,4.487,2.71,0.483,-0.39062,307.5,0.02383,0.00119,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,21,4.487,2.71,0.483,-0.39062,322.5,0.02928,0.00133,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,22,4.487,2.71,0.483,-0.39062,337.5,0.02942,0.00146,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
37,23,4.487,2.71,0.483,-0.39062,352.5,0.03295,0.00154,0.05,0.47918,0.67223,-2.02744,1.71761,0.82094,0.00547
38,0,4.487,2.71,0.484,-0.43499,7.5,0.02879,0.00158,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,1,4.487,2.71,0.484,-0.43499,22.5,0.02897,0.00146,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,2,4.487,2.71,0.484,-0.43499,37.5,0.02352,0.00128,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,3,4.487,2.71,0.484,-0.43499,52.5,0.02152,0.0011,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,4,4.487,2.71,0.484,-0.43499,67.5,0.01859,0.00093,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,5,4.487,2.71,0.484,-0.43499,82.5,0.01589,0.0008,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,6,4.487,2.71,0.484,-0.43499,97.5,0.01511,0.00071,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,7,4.487,2.71,0.484,-0.43499,112.5,0.01286,0.00063,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,8,4.487,2.71,0.484,-0.43499,127.5,0.01164,0.00058,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,9,4.487,2.71,0.484,-0.43499,142.5,0.01134,0.00055,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,10,4.487,2.71,0.484,-0.43499,157.5,0.01046,0.00053,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,11,4.487,2.71,0.484,-0.43499,172.5,0.00973,0.00052,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,12,4.487,2.71,0.484,-0.43499,187.5,0.01018,0.00052,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,13,4.487,2.71,0.484,-0.43499,202.5,0.01081,0.00053,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,14,4.487,2.71,0.484,-0.43499,217.5,0.01109,0.00055,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,15,4.487,2.71,0.484,-0.43499,232.5,0.01209,0.00058,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,16,4.487,2.71,0.484,-0.43499,247.5,0.01355,0.00063,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,17,4.487,2.71,0.484,-0.43499,262.5,0.01482,0.00071,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,18,4.487,2.71,0.484,-0.43499,277.5,0.01682,0.0008,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,19,4.487,2.71,0.484,-0.43499,292.5,0.0189,0.00093,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,20,4.487,2.71,0.484,-0.43499,307.5,0.02049,0.0011,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,21,4.487,2.71,0.484,-0.43499,322.5,0.02681,0.00128,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,22,4.487,2.71,0.484,-0.43499,337.5,0.02908,0.00146,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
38,23,4.487,2.71,0.484,-0.43499,352.5,0.02996,0.00158,0.05,0.45039,0.61703,-1.98937,1.63769,0.74909,0.00516
39,0,4.487,2.71,0.485,-0.47967,7.5,0.03009,0.00159,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,1,4.487,2.71,0.485,-0.47967,22.5,0.0294,0.00144,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,2,4.487,2.71,0.485,-0.47967,37.5,0.02699,0.00121,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,3,4.487,2.71,0.485,-0.47967,52.5,0.01995,0.001,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,4,4.487,2.71,0.485,-0.47967,67.5,0.01601,0.00083,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,5,4.487,2.71,0.485,-0.47967,82.5,0.01387,0.0007,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,6,4.487,2.71,0.485,-0.47967,97.5,0.01148,0.00061,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,7,4.487,2.71,0.485,-0.47967,112.5,0.01104,0.00054,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,8,4.487,2.71,0.485,-0.47967,127.5,0.00946,0.0005,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,9,4.487,2.71,0.485,-0.47967,142.5,0.00963,0.00047,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,10,4.487,2.71,0.485,-0.47967,157.5,0.00905,0.00045,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,11,4.487,2.71,0.485,-0.47967,172.5,0.00929,0.00044,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,12,4.487,2.71,0.485,-0.47967,187.5,0.00935,0.00044,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,13,4.487,2.71,0.485,-0.47967,202.5,0.00974,0.00045,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,14,4.487,2.71,0.485,-0.47967,217.5,0.00964,0.00047,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,15,4.487,2.71,0.485,-0.47967,232.5,0.00935,0.0005,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,16,4.487,2.71,0.485,-0.47967,247.5,0.0108,0.00054,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,17,4.487,2.71,0.485,-0.47967,262.5,0.01214,0.00061,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,18,4.487,2.71,0.485,-0.47967,277.5,0.01267,0.0007,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,19,4.487,2.71,0.485,-0.47967,292.5,0.01532,0.00083,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,20,4.487,2.71,0.485,-0.47967,307.5,0.02073,0.001,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,21,4.487,2.71,0.485,-0.47967,322.5,0.02251,0.00121,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,22,4.487,2.71,0.485,-0.47967,337.5,0.02903,0.00144,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
39,23,4.487,2.71,0.485,-0.47967,352.5,0.02934,0.00159,0.05,0.4242,0.56802,-1.94966,1.56271,0.68326,0.00487
40,0,4.487,2.72,0.485,-0.53988,7.5,0.03033,0.00164,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,1,4.487,2.72,0.485,-0.53988,22.5,0.0286,0.00142,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,2,4.487,2.72,0.485,-0.53988,37.5,0.02428,0.00113,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,3,4.487,2.72,0.485,-0.53988,52.5,0.01736,0.00089,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,4,4.487,2.72,0.485,-0.53988,67.5,0.01477,0.00071,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,5,4.487,2.72,0.485,-0.53988,82.5,0.0109,0.00059,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,6,4.487,2.72,0.485,-0.53988,97.5,0.01029,0.00051,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,7,4.487,2.72,0.485,-0.53988,112.5,0.00942,0.00045,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,8,4.487,2.72,0.485,-0.53988,127.5,0.00807,0.00042,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,9,4.487,2.72,0.485,-0.53988,142.5,0.00799,0.00039,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,10,4.487,2.72,0.485,-0.53988,157.5,0.00772,0.00038,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,11,4.487,2.72,0.485,-0.53988,172.5,0.00764,0.00037,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,12,4.487,2.72,0.485,-0.53988,187.5,0.00718,0.00037,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,13,4.487,2.72,0.485,-0.53988,202.5,0.00691,0.00038,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,14,4.487,2.72,0.485,-0.53988,217.5,0.00782,0.00039,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,15,4.487,2.72,0.485,-0.53988,232.5,0.0082,0.00042,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,16,4.487,2.72,0.485,-0.53988,247.5,0.00848,0.00045,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,17,4.487,2.72,0.485,-0.53988,262.5,0.00979,0.00051,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,18,4.487,2.72,0.485,-0.53988,277.5,0.01297,0.00059,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,19,4.487,2.72,0.485,-0.53988,292.5,0.01394,0.00071,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,20,4.487,2.72,0.485,-0.53988,307.5,0.01732,0.00089,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,21,4.487,2.72,0.485,-0.53988,322.5,0.02242,0.00113,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,22,4.487,2.72,0.485,-0.53988,337.5,0.02857,0.00142,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
40,23,4.487,2.72,0.485,-0.53988,352.5,0.0318,0.00164,0.05,0.39266,0.51063,-1.89855,1.46956,0.60272,0.00447
41,0,8.851,4.5,0.497,-0.40977,7.5,0.00379,0.00017,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,1,8.851,4.5,0.497,-0.40977,22.5,0.00336,0.00017,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,2,8.851,4.5,0.497,-0.40977,37.5,0.00339,0.00017,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,3,8.851,4.5,0.497,-0.40977,52.5,0.00282,0.00016,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,4,8.851,4.5,0.497,-0.40977,67.5,0.00328,0.00015,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,5,8.851,4.5,0.497,-0.40977,82.5,0.00294,0.00015,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,6,8.851,4.5,0.497,-0.40977,97.5,0.0026,0.00014,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,7,8.851,4.5,0.497,-0.40977,112.5,0.00295,0.00014,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,8,8.851,4.5,0.497,-0.40977,127.5,0.00255,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,9,8.851,4.5,0.497,-0.40977,142.5,0.00269,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,10,8.851,4.5,0.497,-0.40977,157.5,0.00256,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,11,8.851,4.5,0.497,-0.40977,172.5,0.0026,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,12,8.851,4.5,0.497,-0.40977,187.5,0.00241,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,13,8.851,4.5,0.497,-0.40977,202.5,0.00282,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,14,8.851,4.5,0.497,-0.40977,217.5,0.00278,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,15,8.851,4.5,0.497,-0.40977,232.5,0.00243,0.00013,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,16,8.851,4.5,0.497,-0.40977,247.5,0.00285,0.00014,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,17,8.851,4.5,0.497,-0.40977,262.5,0.00288,0.00014,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,18,8.851,4.5,0.497,-0.40977,277.5,0.00265,0.00015,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
41,19,8.851,4.5,0.497,-0.40977,292.5,0.00303,0.00015,0.05,0.46639,0.64754,-1.9724,1.68241,0.79325,0.00135
